ids,questions
1388,"Quais são os integrantes do Conselho Técnico-Administrativo da Escola de Comunicações e Artes da Universidade de São Paulo e quais funções eles desempenham?"
1398,"Por quanto tempo os professores e seus suplentes podem servir na Comissão de Pós-Graduação da USP, e eles podem ser reeleitos para essas posições?"
1585,"Quais são as responsabilidades do Diretor do ICMC de acordo com as normas da USP, e de que maneira ele tem a capacidade de transferir algumas dessas funções?"
1440,"Quais são as responsabilidades atribuídas ao Diretor de uma Unidade na USP de acordo com as normas institucionais?"
1563,"Quais são as atribuições definidas para o Conselho Técnico-Administrativo (CTA) da Universidade de São Paulo segundo o seu regulamento?"
599,"Sob quais circunstâncias um funcionário efetivo da Universidade de São Paulo pode ser demitido?"
696,"Como é feita a avaliação dos candidatos que desejam ingressar no Mestrado na USP, de acordo com as normas estabelecidas?"
716,"Quantos alunos de mestrado um candidato a orientador específico pode ter sob sua supervisão na USP, e quais critérios ele deve atender para se tornar orientador de um estudante de doutorado?"
1575,"Qual é o papel da Comissão de Pós-Graduação (CPG) quanto à inclusão de docentes colaboradores nas disciplinas de Pós-Graduação na Universidade de São Paulo?"
835,"Quais são as línguas permitidas para a elaboração e apresentação de teses e dissertações na USP?"
903,"Como são avaliados os estudantes de pós-graduação na USP em termos de seu progresso acadêmico e contribuições científicas, incluindo os requisitos para atividades adicionais?"
826,"Quais são as exigências para que um profissional possa ser coorientador em programas de pós-graduação na USP, e existe a possibilidade de incluir profissionais sem doutorado nesse processo?"
865,"Quais línguas estrangeiras são reconhecidas pela USP para atestar a proficiência necessária para admissão em programas de Doutorado, e é permitido aproveitar a comprovação de proficiência de um Mestrado anterior para essa finalidade?"
1537,"Quais são os requisitos e as consequências para um candidato que não alcança a pontuação mínima de 7,0 na prova escrita durante o processo de seleção para a posição de Professor Doutor na Universidade de São Paulo?"
23,"Em caso de o Reitor não estar presente, quem é responsável por liderar as Comissões Permanentes da USP e como é determinado o voto de desempate nessas circunstâncias?"
43,"Quais são os objetivos e responsabilidades da Coordenadoria da Saúde e Assistência Social (COSEAS) dentro da USP?"
7,"Qual é a proporção de membros do Conselho Universitário necessária para iniciar uma emenda ao Estatuto da USP conforme a modificação feita em 1987, e de que maneira essa proporção pode ser alterada nos dois primeiros anos após a mudança entrar em vigor?"
1446,"Qual é a finalidade dos programas oferecidos pela Faculdade de Filosofia, Letras e Ciências Humanas na Universidade de São Paulo?"
1377,"Qual é o processo utilizado para definir o assunto da avaliação escrita em um processo de seleção para livre-docência na USP, e como o candidato procede para selecionar o assunto específico que será abordado na prova?"
1365,"Qual entidade tem a responsabilidade de criar os Regimentos dos campi da USP e a qual órgão esses regimentos devem ser apresentados para avaliação após sua criação?"
532,"Qual é o valor máximo que os Pró-Reitores podem autorizar para gastos de estudantes da USP em atividades ou congressos acadêmicos fora do país e quem tem essa autoridade?"
169,"Como a Portaria GR 7752/2022 afetou o regime de trabalho do Professor Doutor 1240242 na USP, especificamente em relação à sua mudança de RDIDP para RTC?"
1292,"Qual é o foco principal e as metas estabelecidas pelo COI na USP em termos de suas contribuições científicas e acadêmicas?"
623,"Como a Comissão de Graduação da USP determina se um diploma estrangeiro é equivalente aos padrões acadêmicos da universidade durante o processo de revalidação?"
886,"Em que formato devem ser submetidas as dissertações e teses de forma eletrônica na USP, e por meio de qual sistema esses documentos devem ser depositados?"
1483,"Com quanto tempo de antecedência os Departamentos da USP devem anunciar os processos seletivos para monitores?"
1461,"Por quanto tempo um aluno pode atuar como monitor na Universidade de São Paulo e existe a possibilidade de ser reeleito para o mesmo cargo?"
452,"Em que data a normativa que estabelecia a Comissão de Planejamento Acadêmico no Campus da USP em São Carlos, identificada como Portaria GR nº 6664/2015, foi anulada?"
1421,"Quais funções são atribuídas à Comissão de Pesquisa dentro de uma Faculdade da Universidade de São Paulo?"
1434,"Quais são as exigências para se tornar Presidente e suplente da Comissão de Cultura e Extensão Universitária na Universidade de São Paulo, e por quanto tempo eles permanecem nesses cargos?"
1312,"Qual é o papel dos Conselhos Departamentais da USP no que diz respeito à gestão e operação dos laboratórios e serviços departamentais, de acordo com as normas estabelecidas no regimento?"
1573,"Quais são os critérios e procedimentos para a escolha de estudantes como membros discentes na Comissão de Pós-Graduação (CPG) da USP, incluindo os requisitos para sua eleição e possibilidade de permanência no cargo?"
906,"Quais critérios são utilizados pela USP para avaliar e aprovar o credenciamento ou o recredenciamento de cursos, sejam eles presenciais, online ou híbridos?"
686,"Quantos pontos, no máximo, um indivíduo pode receber por organizar um livro quando se trata de obtenção de créditos para credenciamento na USP?"
447,"Quais funções o Comitê de Governança desempenha para orientar e gerenciar as atividades de pesquisa e inovação na Universidade de São Paulo?"
1265,"De acordo com a Resolução 8016/2020, qual instituição foi incorporada como parte da Faculdade de Zootecnia e Engenharia de Alimentos da USP?"
1392,"Em que data a Faculdade de Farmácia e Odontologia na USP foi dividida, criando a Faculdade de Odontologia como uma entidade separada?"
816,"Quais são os requisitos de tempo e créditos que um estudante de Mestrado na USP precisa atender para poder realizar o exame de qualificação?"
48,"Quais são os requisitos mínimos de nota e presença para que um estudante seja considerado aprovado em uma matéria na Universidade de São Paulo?"
680,"Quais são os critérios de eliminação utilizados na seleção de candidatos aos cursos de Mestrado e Doutorado do Programa de Pós-Graduação em Letras (Teoria Literária e Literatura Comparada) na Universidade de São Paulo?"
1472,"Quais objetivos são estabelecidos para a Faculdade de Direito de Ribeirão Preto da USP de acordo com seu estatuto?"
704,"Qual é o procedimento para estudantes de pós-graduação na USP que não entregam ou têm seus relatórios de atividades rejeitados dentro do prazo determinado?"
1102,"Qual é o papel do Conselho Diretor no que diz respeito à ratificação e alterações dos estatutos do Instituto de Estudos Avançados da Universidade de São Paulo?"
1123,"Qual é a finalidade primordial do Sustainable Tropical Agriculture Center (STAC) estabelecido pela USP?"
855,"Qual é o formato exigido para a entrega do relatório de qualificação à secretaria do PPGTUR pelo estudante?"
1108,"Como ocorre a escolha do Diretor e do Vice-Diretor na Universidade de São Paulo e qual entidade é encarregada de gerenciar esse procedimento?"
1582,"Qual é o período limite estabelecido pelo Regimento Geral da USP para apresentar um recurso em resposta a decisões tomadas pelos órgãos colegiados e executivos da universidade?"
969,"Qual é o limite de tempo estabelecido para que um estudante sem o grau de mestre, matriculado no programa de Doutorado Direto, possa realizar a inscrição para o exame de qualificação na Universidade de São Paulo?"
1464,"Como é formada a Comissão de Graduação na Escola Politécnica da USP e quais são as regras para escolha ou nomeação de seus integrantes?"
638,"Quais são os requisitos documentais para a realização da pré-matrícula online por aqueles que foram selecionados para ingressar nos cursos de graduação da USP?"
844,"Quais requisitos devem ser atendidos para que dissertações e teses possam ser submetidas em formato de artigos na Universidade de São Paulo?"
1616,"Quais são as funções e obrigações atribuídas ao cargo de Pró-Reitor(a) Adjunto(a) de Inovação na USP?"
1389,"Qual é a autoridade na Escola de Comunicações e Artes da USP encarregada de nomear Comissões temporárias para auxiliar em questões relacionadas à operação da escola?"
1255,"Quais são os objetivos e atividades principais do CeIAAM, estabelecido pela USP, no campo da Inteligência Artificial e Aprendizado de Máquina?"
1619,"Como é definida a estrutura de membros que compõem a Comissão de Inclusão e Pertencimento da USP, de acordo com o que foi estipulado na Resolução 8455/2023?"
1596,"Quais são as atribuições designadas à Congregação da USP segundo os regulamentos institucionais?"
653,"Como é determinada a formação da Comissão de Pós-Graduação na Escola de Educação Física e Esporte de Ribeirão Preto da Universidade de São Paulo?"
1506,"Quais funções são atribuídas à Comissão de Inclusão e Pertencimento da Universidade de São Paulo?"
1102,"Qual é o papel do Conselho Diretor no que diz respeito à ratificação e alterações dos estatutos do Instituto de Estudos Avançados da Universidade de São Paulo?"
712,"Qual é o número mínimo de pontos que um professor deve acumular em quatro anos para se qualificar como Orientador Pleno na USP, e qual requisito de produção científica é necessário atender?"
807,"Como atua o orientador dentro das Comissões Julgadoras de Dissertações e Teses na Universidade de São Paulo?"
1276,"Como são estabelecidos os pesos para as diversas avaliações e provas nos processos seletivos de cargos na Universidade de São Paulo, de acordo com as normas vigentes?"
1025,"Como é estruturado o procedimento de qualificação de doutorandos na USP, incluindo as fases de arguição e a composição do documento de qualificação, conforme estabelecido pelo Regimento de Pós-Graduação da instituição?"
1476,"Quais metas a Faculdade de Medicina de Ribeirão Preto da USP busca alcançar, conforme estabelecido em suas diretrizes institucionais?"
1148,"Quais são os procedimentos e responsáveis pela comunicação das oportunidades de monitoria em disciplinas e atividades de extensão na USP, incluindo o prazo para essa divulgação?"
1050,"Quais competências o Programa de Gestão da Inovação (PGI) da Universidade de São Paulo busca fomentar em seus participantes?"
891,"Qual é o período limite estabelecido pela USP para a entrega da dissertação de Mestrado?"
1479,"Qual é o processo de eleição e qual a duração do mandato para os cargos de Presidente e Vice-Presidente na Comissão de Cultura e Extensão Universitária da Universidade de São Paulo, e quem realiza a escolha desses cargos?"
1567,"Quais são os critérios e a composição para a formação da Comissão de Pós-Graduação no IFSC da USP, incluindo a seleção de seus integrantes docentes e estudantes?"
871,"Qual é o processo de avaliação anual para alunos de pós-graduação na USP e quais elementos devem constar no relatório de atividades que eles precisam submeter?"
1279,"Quais funções são atribuídas ao Conselho do Departamento na USP em termos de gestão e organização acadêmica?"
1508,"Quais requisitos um estudante deve atender para atuar como monitor em um dos departamentos da USP?"
1412,"Quais funções são atribuídas à Comissão de Pesquisa do Instituto de Biociências na Universidade de São Paulo?"
859,"Qual é o número mínimo de créditos que um aluno de Mestrado precisa acumular na USP, e qual é a divisão desses créditos entre atividades curriculares e elaboração de dissertação?"
1208,"Quais responsabilidades são atribuídas ao Comitê Consultivo da Universidade de São Paulo segundo os regulamentos internos?"
700,"Como um aluno de pós-graduação da USP pode garantir a proteção de patentes ou direitos autorais de sua dissertação ou tese?"
1598,"Qual é o procedimento para a representação da FZEA no Conselho de Pesquisa e Inovação da USP e o que acontece quando o representante não pode estar presente?"
1151,"Em quais campos o Museu de Arqueologia e Etnologia da USP é especializado e de que maneira essas especializações são integradas à vida acadêmica e ao acervo da instituição?"
1004,"Dentro de quantos dias, contados a partir da data de inscrição, os estudantes de pós-graduação da USP devem realizar o exame de qualificação?"
1498,"Quais são os integrantes e a duração do mandato dos membros que compõem a Comissão de Pesquisa e Inovação na USP?"
723,"Em quais línguas as aulas podem ser dadas na USP, e há algum requisito especial para que as aulas obrigatórias sejam oferecidas em línguas diferentes do Português?"
713,"Quais são as alternativas de língua e estilos de citação e referenciamento aceitos para a elaboração de dissertações na Universidade de São Paulo?"
1523,"Como é determinada a liderança na Divisão de Apoio ao Ensino (DAE) da USP e qual o processo para a escolha dessa liderança?"
1632,"Como ocorre a escolha dos estudantes que fazem parte da Comissão de Pós-Graduação na USP e por quanto tempo eles exercem suas funções?"
760,"Para ser recredenciado na USP, qual é a quantidade mínima de trabalhos científicos ou tecnológicos que um professor deve apresentar, e quantos destes devem ser publicados em revistas especializadas?"
51,"Qual é o papel dos Departamentos, Centros Interdepartamentais e Museus na USP no que diz respeito ao desenvolvimento e implementação de políticas de pesquisa?"
1081,"Quais são as outras maneiras pelas quais o Instituto de Estudos Avançados (IEA) da Universidade de São Paulo pode obter financiamento além do seu orçamento designado?"
712,"Quais requisitos um professor deve cumprir para ser plenamente credenciado como orientador em um curso de pós-graduação stricto sensu na USP?"
737,"Quais critérios e documentos são necessários para candidatar-se ao programa de Doutorado em Saúde Global e Sustentabilidade oferecido pela USP?"
902,"Quais são os requisitos de conhecimento em idiomas estrangeiros para quem deseja ingressar no Mestrado Profissional oferecido pela USP?"
62,"Quais critérios e procedimentos os estatutos da USP estipulam para a nomeação de professores catedráticos e livre docentes?"
1009,"Em quais línguas é permitido elaborar a tese de doutorado ou de doutorado direto na USP?"
1372,"Quais são as qualificações necessárias para integrar as comissões de avaliação na USP, e sob quais condições é permitido incluir um integrante que não possua o título de doutorado?"
1436,"Qual é o valor mínimo de pontuação que um participante precisa alcançar na avaliação escrita para seguir adiante em um processo seletivo de duas etapas na Universidade de São Paulo?"
1019,"Quais requisitos devem ser atendidos para que orientadores não vinculados diretamente à USP possam ser aprovados para atuar em seus programas de pós-graduação?"
628,"Como a USP organiza a ordem de prioridade para alocar candidatos nas vagas disponíveis pelo ENEM-USP, considerando as políticas de inclusão social?"
1472,"Quais objetivos são estabelecidos para a Faculdade de Direito de Ribeirão Preto da USP de acordo com seu estatuto?"
1502,"Quem faz parte da composição da Congregação na Faculdade de Medicina Veterinária e Zootecnia (FMVZ) da Universidade de São Paulo?"
1237,"Quais instalações de apoio fazem parte do Instituto de Astronomia, Geofísica e Ciências Atmosféricas (IAG) na Universidade de São Paulo?"
447,"Quais funções o Comitê de Governança desempenha no que diz respeito à administração de atividades de pesquisa e inovação na Universidade de São Paulo?"
757,"Quais são os requisitos de conhecimento em língua estrangeira que os aspirantes ao programa de pós-graduação em Psiquiatria na Faculdade de Medicina da USP precisam cumprir para se inscrever?"
760,"Quais são os requisitos mínimos em termos de publicações e produções científicas ou tecnológicas para que um professor seja credenciado como orientador pela primeira vez na USP, especificando a quantidade de trabalhos e o tipo de veículos de publicação aceitos?"
628,"Como a USP organiza a ordem de prioridade para alocar as vagas disponíveis pelo sistema ENEM-USP, levando em consideração critérios como cor, renda e tipo de escola em que o ensino médio foi concluído?"
854,"Qual é o número mínimo de créditos que um estudante de Mestrado precisa acumular na USP, incluindo a divisão entre disciplinas, créditos especiais e a produção da dissertação?"
1484,"Quem tem a responsabilidade de informar a Congregação anualmente sobre as consequências e o emprego das avaliações quinquenais dos professores na USP, e como é realizada essa avaliação?"
1528,"Quais categorias de reuniões são realizadas pela Congregação da USP e quais são as especificidades e ocasiões para cada uma dessas categorias?"
531,"Quais atribuições foram conferidas aos Coordenadores dos Centros de Estudos ligados ao Gabinete do Reitor da USP no que diz respeito aos processos de dispensa de licitação?"
994,"Quais critérios são utilizados para avaliar a elegibilidade de professores para orientação na USP?"
1282,"Em um procedimento de responsabilização na USP que pode levar à proibição de licitar e contratar com o Governo do Estado de São Paulo, qual é o período estipulado para que um indivíduo possa submeter sua defesa por escrito e indicar as evidências que deseja apresentar?"
434,"Qual é a finalidade do suporte oferecido pela USP a seus pesquisadores indígenas e qual órgão da universidade é responsável por gerenciar essa ação?"
749,"Quais são os requisitos necessários para que um professor seja habilitado a orientar alunos de Mestrado e Doutorado na USP, levando em consideração as publicações na Web of Science ou os estratos da CAPES?"
1537,"Quais indivíduos devem compor o Conselho do Departamento na USP, segundo as regras estabelecidas pelo estatuto?"
996,"Até quando um estudante de pós-graduação da ESALQ tem para submeter a versão digital de sua dissertação ou tese no sistema Janus?"
1419,"Quais tarefas estão sob a alçada da Comissão de Graduação da Faculdade de Arquitetura e Urbanismo da USP no que diz respeito ao estabelecimento do número de vagas, organização dos currículos e definição do tempo necessário para a conclusão dos cursos de graduação?"
728,"Qual é o número máximo de créditos que um estudante de pós-graduação na USP pode receber por ser autor principal de um artigo publicado em uma revista científica de circulação internacional?"
1296,"Como a USP busca promover a saúde mental e o bem-estar social dentro de suas políticas institucionais?"
1153,"Qual é o método utilizado para a seleção dos Presidentes e Vice-Presidentes das comissões na Universidade de São Paulo, e como ocorre o processo eleitoral para esses cargos?"
1609,"Como são avaliadas as diferentes etapas do processo de seleção para livre-docência na USP e qual a importância de cada uma delas?"
1615,"Qual órgão da USP tem a função de gerenciar as atividades de pesquisa e inovação?"
1254,"Qual é a finalidade do CEPIx, programa estabelecido pela USP, em relação às atividades de pesquisa e inovação?"
37,"Qual órgão assume as funções de uma Congregação nas Unidades da USP que não possuem a estrutura necessária para tal organização?"
1611,"Quais funções a Comissão de Pós-Graduação desempenha na USP para garantir a qualidade dos programas de pós-graduação?"
1623,"Quais são as diretrizes para o funcionamento da Comissão de Inclusão e Pertencimento na USP e qual órgão é responsável pela aprovação do seu Regimento Interno?"
1622,"Por quanto tempo os membros docentes, estudantis e do corpo técnico-administrativo servem no Conselho Técnico-Administrativo da USP?"
1241,"Quais funções são atribuídas à Comissão de Inclusão e Pertencimento do Instituto de Química na USP para promover a inclusão e o sentimento de pertencimento?"
1632,"Por quanto tempo os representantes titulares dos Departamentos na USP podem permanecer em seus cargos e eles podem ser reeleitos para o mesmo posto?"
1588,"Quais são as finalidades da Coordenadoria de Administração Geral do ICMC na USP em termos de apoio à Diretoria e gestão?"
849,"Qual é o mínimo de pontos necessário nos testes de proficiência em inglês para ser aprovado nos cursos de Mestrado, Doutorado e Doutorado Direto na USP?"
892,"Após falhar no primeiro exame de qualificação, qual é o período limite para que um estudante de mestrado na USP possa se registrar para uma nova tentativa?"
1206,"Quais são os principais eixos temáticos das pesquisas estratégicas do CCARBON para alcançar suas metas?"
396,"Em que data e por onde será possível consultar os resultados do pleito para escolha dos membros de uma das bancas de heteroidentificação na Universidade de São Paulo em 2023?"
1216,"Como são avaliadas as provas e qual a importância de cada uma delas no processo de seleção para Livre-Docência na Universidade de São Paulo?"
559,"Em 2024, qual é o setor específico dentro da Faculdade de Odontologia de Ribeirão Preto que foi escolhido pela USP para alocar uma nova posição de Professor Doutor?"
749,"Quais requisitos um professor deve atender para se tornar um orientador de dissertações de mestrado no departamento de Engenharia Elétrica na Universidade de São Paulo?"
1388,"Quais são os integrantes do Conselho Técnico-Administrativo da Escola de Comunicações e Artes da USP e sob quais circunstâncias os Presidentes das Comissões de Cultura e Extensão Universitária e de Pesquisa podem participar das sessões deste conselho?"
596,"Qual é a recompensa financeira destinada a um funcionário da USP após 50 anos de trabalho efetivo na instituição?"
998,"Quais requisitos um estudante de mestrado deve atender para ser elegível à mudança para o doutorado direto na Universidade de São Paulo?"
1579,"Quais critérios devem ser atendidos para que um indivíduo possa atuar como coorientador de estudantes de pós-graduação na Universidade de São Paulo, e qual é a função desse coorientador no processo de orientação?"
732,"Após a avaliação de uma dissertação ou tese pela comissão julgadora na USP, qual é o limite de tempo que o estudante tem para submeter a versão revisada em formato eletrônico?"
1632,"Quais funções e atividades são atribuídas à Comissão de Pesquisa e Inovação (CPqI) dentro da USP?"
447,"Como é determinada a formação do Comitê de Governança na USP e por quanto tempo seus integrantes permanecem em seus cargos?"
1589,"De acordo com a mais recente atualização regulatória, qual é o período disponível para se inscrever no processo seletivo para a posição de professor doutor na Universidade de São Paulo?"
1492,"Quais qualificações são necessárias para os indivíduos que ocupam posições de liderança nas áreas de Saúde Auditiva, Odontologia, Sindromologia e Apoio Hospitalar, bem como no Departamento Hospitalar da USP, de acordo com as diretrizes institucionais?"
1127,"Quais são as atribuições designadas ao Conselho Gestor dos campi da USP de acordo com as atualizações feitas no artigo 27-C?"
1114,"Por quanto tempo os estudantes podem servir como membros do CoPI e eles podem ser reeleitos para o cargo?"
1361,"Quais critérios devem ser atendidos por uma organização para se tornar associada à USP?"
731,"Quais documentos e procedimentos são exigidos para a aprovação de coorientadores no curso de Pós-Graduação em Engenharia e Ciência de Materiais na Universidade de São Paulo?"
