ids,questions
2349,"Quais são as etapas eliminatórias do processo de seleção para ingresso no Programa de Pós-Graduação em Letras (Teoria Literária e Literatura Comparada) na USP, tanto para Mestrado quanto para Doutorado?"
4138,"Quais são as finalidades da Faculdade de Direito de Ribeirão Preto da Universidade de São Paulo conforme seu regimento?"
1263,"Quais são os procedimentos a serem seguidos por um aluno de pós-graduação da USP caso seu relatório de atividades seja reprovado ou não apresentado dentro do prazo estabelecido?"
2756,"Quais são as responsabilidades do Conselho Diretor (CD) em relação à aprovação de regimentos e modificações no Instituto de Estudos Avançados da USP?"
2836,"Qual é o objetivo principal do Centro de Agricultura Tropical Sustentável (STAC) criado pela Universidade de São Paulo?"
1893,"Como deve ser entregue o relatório de qualificação do estudante à secretaria do PPGTUR?"
2778,"Quais são as etapas do processo de eleição do Diretor e do Vice-Diretor na USP e quem é responsável por conduzi-las?"
4570,"Qual é o prazo máximo para interpor um recurso contra decisões dos órgãos executivos e colegiados da USP, segundo o Regimento Geral da universidade?"
2357,"Qual é o prazo máximo para um aluno de Doutorado Direto sem título de mestre se inscrever para o exame de qualificação na USP?"
4108,"Qual é a composição da Comissão de Graduação na Escola Politécnica da USP e quais são os critérios para a eleição ou designação de seus membros?"
1032,"Quais são os documentos necessários para a pré-matrícula virtual dos candidatos convocados para os cursos de Graduação na USP?"
1837,"Quais são os critérios necessários para que o trabalho final nos cursos de Mestrado e Doutorado na USP possa ser apresentado na forma de compilação de artigos?"
4706,"Quais são as principais responsabilidades do(a) Pró-Reitor(a) Adjunto(a) de Inovação na Universidade de São Paulo?"
3815,"Quem é responsável por designar Comissões temporárias para assessorar em matérias referentes ao funcionamento da Escola de Comunicações e Artes (ECA) da USP?"
3309,"Qual é a finalidade do Centro de Estudos em Inteligência Artificial e Aprendizado de Máquina (CeIAAM) criado pela Universidade de São Paulo?"
4718,"Qual é a composição da Comissão de Inclusão e Pertencimento da USP conforme estabelecido pela Resolução 8455/2023?"
4626,"Quais são as competências da Congregação da Universidade de São Paulo conforme descrito nos regulamentos?"
1081,"Quais são os critérios para a composição da Comissão de Pós-Graduação da Escola de Educação Física e Esporte de Ribeirão Preto (EEFERP) da USP?"
4267,"Quais são as responsabilidades da Comissão de Inclusão e Pertencimento da USP?"
2756,"Quais são as responsabilidades do Conselho Diretor (CD) em relação à aprovação de regimentos e modificações no Instituto de Estudos Avançados da USP?"
1294,"Quantos pontos um docente precisa obter em um período de quatro anos para ser considerado apto ao credenciamento como Orientador Pleno na USP, e qual é a exigência mínima relacionada à produção científica?"
1683,"Qual é o papel do orientador nas Comissões Julgadoras de Dissertações e Teses na USP?"
3396,"Quais são os critérios de ponderação para as diferentes provas e avaliações durante o concurso para provimento de cargos na USP, conforme descrito no regulamento?"
2553,"Quais são as etapas da arguição durante o processo de qualificação de um candidato na pós-graduação da USP e como é organizado o relatório de qualificação segundo o Regimento de Pós-Graduação da USP?"
4153,"Quais são os objetivos principais da Faculdade de Medicina de Ribeirão Preto da Universidade de São Paulo conforme descritos em seu regulamento?"
2914,"Como é feita a divulgação das disciplinas ou atividades de extensão que contarão com alunos monitores na USP, e quais comissões são responsáveis por essa divulgação?"
2624,"Quais são as habilidades que o Programa de Gestão da Inovação (PGI) da USP visa desenvolver nos participantes?"
2045,"Qual é o prazo máximo para o depósito da dissertação de Mestrado na USP?"
4166,"Como são escolhidos o Presidente e o Vice-Presidente da Comissão de Cultura e Extensão Universitária (CCEx) da USP e qual é a duração do mandato deles?"
4505,"Como é constituída a Comissão de Pós-Graduação do IFSC da USP e quais são os critérios para a escolha de seus membros docentes e discentes?"
1961,"Como são avaliados anualmente os estudantes de pós-graduação da USP e quais são os componentes obrigatórios do relatório de atividades?"
3405,"Quais são as responsabilidades do Conselho do Departamento na Universidade de São Paulo?"
4276,"Quais são os critérios para um aluno se tornar monitor em um departamento da Universidade de São Paulo (USP)?"
3904,"Quais são as responsabilidades da Comissão de Pesquisa no Instituto de Biociências da USP?"
1906,"Quantas unidades de crédito um estudante de Mestrado deve integralizar na USP, e como essas unidades são distribuídas entre disciplinas e dissertação?"
3141,"Quais são as principais funções do Comitê Consultivo da USP conforme estabelecido nos regulamentos?"
1245,"Qual é o procedimento para um estudante de pós-graduação da USP que deseja proteger patentes ou direitos autorais relacionados ao seu trabalho de dissertação ou tese?"
4633,"Quem representa a FZEA junto ao Conselho de Pesquisa e Inovação da USP e como ocorre a substituição em caso de ausência?"
2921,"Quais são as principais áreas de atuação do Museu de Arqueologia e Etnologia da USP e como elas se manifestam na instituição?"
2479,"Qual é o prazo máximo para a realização do exame de qualificação após a inscrição para alunos de pós-graduação na USP?"
4233,"Como é constituída a Comissão de Pesquisa e Inovação da USP e qual é o mandato dos seus membros?"
1341,"Quais são os idiomas permitidos para a ministração de disciplinas na USP, e existe alguma condição específica para as disciplinas obrigatórias serem ministradas em idiomas diferentes do Português?"
1302,"Quais são as opções de idioma e formatos de citação e referência que podem ser utilizados na escrita de uma dissertação na USP?"
4329,"Quem é responsável pela chefia da Divisão de Apoio ao Ensino (DAE) na USP e como é feita a sua designação?"
4768,"Quais são os critérios para a eleição dos membros discentes da Comissão de Pós-Graduação (CPG) da USP e qual é a duração do seu mandato?"
1475,"Qual é o número mínimo de produções científicas ou tecnológicas que um docente deve ter para ser recredenciado na USP, e quantas dessas devem ser em periódicos?"
177,"Quais são as responsabilidades dos Departamentos, Centros Interdepartamentais e Museus da USP em relação à pesquisa?"
2676,"Quais são as fontes de recursos adicionais para o Instituto de Estudos Avançados (IEA) da USP além de sua dotação orçamentária específica?"
1293,"Quais são os critérios necessários para um docente obter o credenciamento pleno como orientador em um programa de pós-graduação stricto sensu na Universidade de São Paulo?"
1392,"Quais são os requisitos necessários para se inscrever no Doutorado em Saúde Global e Sustentabilidade na USP e quais documentos são exigidos para a inscrição?"
2093,"Quais são os critérios de proficiência em língua estrangeira exigidos para candidatos ao programa de Mestrado Profissional na USP?"
221,"Quais são as normas fundamentais estabelecidas nos estatutos da Universidade de São Paulo para o provimento de cargo de professor catedrático e de livre docente?"
2492,"Quais são os idiomas permitidos para a redação do trabalho final do curso de doutorado ou doutorado direto na Universidade de São Paulo?"
3752,"Qual é o requisito mínimo de titulação para os membros das comissões julgadoras na USP, e em que circunstâncias um membro sem o título de doutor pode ser incluído?"
4003,"Qual é a nota mínima que um candidato deve obter na prova escrita para não ser eliminado em um concurso de duas fases na USP?" 
2528,"Quais são os critérios necessários para o credenciamento de orientadores externos à USP em programas de pós-graduação?"
992,"Quais são as prioridades estabelecidas pela USP para o preenchimento de vagas através do ENEM-USP, incluindo as políticas de ações afirmativas?"
4138,"Quais são as finalidades da Faculdade de Direito de Ribeirão Preto da Universidade de São Paulo conforme seu regimento?"
4249,"Quais são os membros que compõem a Congregação da Faculdade de Medicina Veterinária e Zootecnia (FMVZ) da USP?"
3244,"Quais são os Centros de Apoio do Instituto de Astronomia, Geofísica e Ciências Atmosféricas (IAG) da USP?"
694,"Quais são as responsabilidades do Comitê de Governança relacionadas ao gerenciamento de pesquisas científicas e ações de inovação na USP?"  
1461,"Quais são os critérios de proficiência em língua estrangeira exigidos para candidatos ao programa de pós-graduação em Psiquiatria da Faculdade de Medicina da USP?"
1475,"Qual é o critério de produção científica ou tecnológica necessário para o primeiro credenciamento de orientadores na USP, incluindo o número de unidades de produção e o tipo de publicações exigidas?"
993,"Quais são as prioridades estabelecidas pela USP para o preenchimento de vagas através do ENEM-USP, incluindo critérios de renda e escolaridade?"
1888,"Quantas unidades de crédito um aluno de Mestrado deve integralizar na USP, e como essas unidades são distribuídas entre disciplinas, créditos especiais e elaboração da dissertação?"
4185,"Como são feitas as reavaliações quinquenais das atividades docentes na USP e quem é responsável por apresentar as informações sobre o uso dessa avaliação à Congregação?"
4348,"Quais são os tipos de sessões da Congregação na USP e em quais circunstâncias cada tipo é realizado?"
786,"Quais são as competências delegadas aos Coordenadores dos Centros de Estudos da USP vinculados ao Gabinete do Reitor em relação aos procedimentos de licitação?"
2440,"Quais são os critérios para o credenciamento ou recredenciamento de um orientador na USP?"
3419,"Qual é o prazo dado para um particular apresentar defesa escrita e especificar as provas que pretenda produzir em um processo de responsabilização na USP para aplicação de sanções de impedimento para licitar e contratar com a Administração do Estado de São Paulo?"
671,"Qual é o objetivo do apoio concedido a pesquisadores indígenas da USP e sob a coordenação de qual pró-reitoria essa iniciativa é realizada?"
1435,"Quais são os critérios mínimos para o credenciamento específico de orientadores de Mestrado e Doutorado na USP conforme a coleção Web of Science ou os estratos da CAPES?"
4382,"Quem são os membros obrigatórios do Conselho do Departamento na Universidade de São Paulo, conforme o estatuto?"
2445,"Qual é o prazo para o depósito do arquivo digital de uma tese ou dissertação por um pós-graduando na ESALQ?"
3934,"Quais são as responsabilidades da Comissão de Graduação (CG) da FAU-USP em relação à estrutura curricular e duração dos cursos de graduação?"
1364,"Quantos créditos um pós-graduando da USP pode obter ao ser o primeiro autor de um artigo completo publicado em um periódico científico indexado internacionalmente?"
3458,"Quais são os objetivos da USP relacionados ao bem-estar social e saúde mental conforme suas diretrizes institucionais?"
2932,"Como são escolhidos o Presidente e o Vice-Presidente de cada comissão na USP, e qual é o procedimento para a eleição desses cargos?"
4675,"Quais são as provas e seus respectivos pesos no concurso de livre-docência da USP?"
4703,"Quem é responsável pela coordenação das pesquisas e inovação na Universidade de São Paulo?"
3304,"Qual é o objetivo do Programa USP de Incentivo a Centros de Pesquisa e Inovação Especiais (CEPIx) criado pela Universidade de São Paulo?"
126,"Como são organizadas as atribuições nas Unidades da USP que não têm condições de organizar uma Congregação?"
4685,"Quais são as principais responsabilidades da Comissão de Pós-Graduação (CPG) na Universidade de São Paulo?"
4734,"Como é regulamentado o funcionamento da Comissão de Inclusão e Pertencimento (CIP) na USP e quem aprova seu Regimento Interno?"
4729,"Qual é a duração do mandato dos representantes dos docentes, dos discentes e dos servidores técnicos e administrativos no CTA da USP?"
3260,"Quais são as responsabilidades da Comissão de Inclusão e Pertencimento (CIP) no Instituto de Química da Universidade de São Paulo?"
4770,"Qual é o mandato dos representantes titulares de cada Departamento na USP e é possível a recondução para esses cargos?"
4597,"Quais são os objetivos da Coordenadoria de Administração Geral do ICMC na Universidade de São Paulo?"
1867,"Quais são os critérios de pontuação mínima para a comprovação de proficiência em inglês nos programas de Mestrado, Doutorado e Doutorado Direto na USP?"
2052,"Qual é o prazo máximo para um aluno de mestrado da USP se inscrever para repetir o exame de qualificação após ser reprovado pela primeira vez?"
3132,"Quais são os cinco grandes temas abrangidos pelas linhas de pesquisa estratégicas do CCARBON para atingir seus objetivos?"
676,"Como e quando serão divulgados os resultados da eleição para composição de uma das bancas de heteroidentificação na USP em 2023?"
3170,"Quais são os critérios e pesos para as provas no concurso de Livre-Docência na USP, conforme o regulamento?"
826,"Qual departamento da Faculdade de Odontologia de Ribeirão Preto foi designado para receber um novo cargo de Professor Doutor pela Universidade de São Paulo em 2024?"
1432,"Quais são os critérios de credenciamento para um orientador de mestrado no programa de Engenharia Elétrica da USP?"
3814,"Quem são os membros que compõem o Conselho Técnico-Administrativo (CTA) da ECA na USP e quais são as condições para a participação dos Presidentes das Comissões de Cultura e Extensão Universitária e de Pesquisa nas reuniões do CTA?"
895,"Qual é o prêmio recebido por um servidor da Universidade de São Paulo ao completar cinquenta anos de efetivo exercício?"
2455,"Quais são os critérios necessários para um aluno de mestrado ser transferido para o doutorado direto na USP?"
4561,"Qual é o papel do coorientador na orientação de alunos de pós-graduação na USP e quais são os requisitos mínimos para alguém ser credenciado como coorientador?"
1381,"Qual é o prazo máximo para um aluno entregar a versão corrigida de sua dissertação ou tese, em formato digital, após o julgamento pela comissão julgadora na USP?"
4769,"Quais são as responsabilidades da Comissão de Pesquisa e Inovação (CPqI) na Universidade de São Paulo?"
692,"Quais são os critérios para a composição do Comitê de Governança da USP e qual é a duração do mandato de seus membros?"
4600,"Qual é o prazo de inscrição para o concurso de professor doutor na USP conforme a última alteração regulamentar?"
4216,"Quais são os critérios de qualificação exigidos para os servidores que dirigem o Departamento Hospitalar e as Divisões de Saúde Auditiva, Odontologia, Sindromologia e Apoio Hospitalar na USP, conforme a norma?"
2850,"Quais são as competências do Conselho Gestor dos campi da Universidade de São Paulo conforme a nova redação do artigo 27-C?"
2802,"Qual é a duração do mandato dos membros discentes no CoPI e é permitida a recondução?"
3707," Quais são os requisitos necessários para uma entidade se associar à Universidade de São Paulo (USP)?"
1377,"Quais são os critérios e documentos necessários para o credenciamento de coorientadores no Programa de Pós-Graduação em Engenharia e Ciência de Materiais na USP?"
