ids,questions
1431,"Quais são as etapas eliminatórias do processo de seleção para ingresso no Programa de Pós-Graduação em Letras (Teoria Literária e Literatura Comparada) na USP, tanto para Mestrado quanto para Doutorado?"
2344,"Quais são as finalidades da Faculdade de Direito de Ribeirão Preto da Universidade de São Paulo conforme seu regimento?"
878,"Quais são os procedimentos a serem seguidos por um aluno de pós-graduação da USP caso seu relatório de atividades seja reprovado ou não apresentado dentro do prazo estabelecido?"
1651,"Quais são as responsabilidades do Conselho Diretor (CD) em relação à aprovação de regimentos e modificações no Instituto de Estudos Avançados da USP?"
1690,"Qual é o objetivo principal do Centro de Agricultura Tropical Sustentável (STAC) criado pela Universidade de São Paulo?"
1192,"Como deve ser entregue o relatório de qualificação do estudante à secretaria do PPGTUR?"
1662,"Quais são as etapas do processo de eleição do Diretor e do Vice-Diretor na USP e quem é responsável por conduzi-las?"
2558,"Qual é o prazo máximo para interpor um recurso contra decisões dos órgãos executivos e colegiados da USP, segundo o Regimento Geral da universidade?"
1435,"Qual é o prazo máximo para um aluno de Doutorado Direto sem título de mestre se inscrever para o exame de qualificação na USP?"
2328,"Qual é a composição da Comissão de Graduação na Escola Politécnica da USP e quais são os critérios para a eleição ou designação de seus membros?"
757,"Quais são os documentos necessários para a pré-matrícula virtual dos candidatos convocados para os cursos de Graduação na USP?"
1164,"Quais são os critérios necessários para que o trabalho final nos cursos de Mestrado e Doutorado na USP possa ser apresentado na forma de compilação de artigos?"
1778,"Quais são as principais responsabilidades do(a) Pró-Reitor(a) Adjunto(a) de Inovação na Universidade de São Paulo?"
2183,"Quem é responsável por designar Comissões temporárias para assessorar em matérias referentes ao funcionamento da Escola de Comunicações e Artes (ECA) da USP?"
1932,"Qual é a finalidade do Centro de Estudos em Inteligência Artificial e Aprendizado de Máquina (CeIAAM) criado pela Universidade de São Paulo?"
2630,"Qual é a composição da Comissão de Inclusão e Pertencimento da USP conforme estabelecido pela Resolução 8455/2023?"
2585,"Quais são as competências da Congregação da Universidade de São Paulo conforme descrito nos regulamentos?"
780,"Quais são os critérios para a composição da Comissão de Pós-Graduação da Escola de Educação Física e Esporte de Ribeirão Preto (EEFERP) da USP?"
2409,"Quais são as responsabilidades da Comissão de Inclusão e Pertencimento da USP?"
1651,"Quais são as responsabilidades do Conselho Diretor (CD) em relação à aprovação de regimentos e modificações no Instituto de Estudos Avançados da USP?"
894,"Quantos pontos um docente precisa obter em um período de quatro anos para ser considerado apto ao credenciamento como Orientador Pleno na USP, e qual é a exigência mínima relacionada à produção científica?"
1086,"Qual é o papel do orientador nas Comissões Julgadoras de Dissertações e Teses na USP?"
1975,"Quais são os critérios de ponderação para as diferentes provas e avaliações durante o concurso para provimento de cargos na USP, conforme descrito no regulamento?"
1533,"Quais são as etapas da arguição durante o processo de qualificação de um candidato na pós-graduação da USP e como é organizado o relatório de qualificação segundo o Regimento de Pós-Graduação da USP?"
1832,"Quais são os objetivos principais da Faculdade de Medicina de Ribeirão Preto da Universidade de São Paulo conforme descritos em seu regulamento?"
1734,"Como é feita a divulgação das disciplinas ou atividades de extensão que contarão com alunos monitores na USP, e quais comissões são responsáveis por essa divulgação?"
1570,"Quais são as habilidades que o Programa de Gestão da Inovação (PGI) da USP visa desenvolver nos participantes?"
1268,"Qual é o prazo máximo para o depósito da dissertação de Mestrado na USP?"
2357,"Como são escolhidos o Presidente e o Vice-Presidente da Comissão de Cultura e Extensão Universitária (CCEx) da USP e qual é a duração do mandato deles?"
2529,"Como é constituída a Comissão de Pós-Graduação do IFSC da USP e quais são os critérios para a escolha de seus membros docentes e discentes?"
1223,"Como são avaliados anualmente os estudantes de pós-graduação da USP e quais são os componentes obrigatórios do relatório de atividades?"
1980,"Quais são as responsabilidades do Conselho do Departamento na Universidade de São Paulo?"
2413,"Quais são os critérios para um aluno se tornar monitor em um departamento da Universidade de São Paulo (USP)?"
2228,"Quais são as responsabilidades da Comissão de Pesquisa no Instituto de Biociências da USP?"
1199,"Quantas unidades de crédito um estudante de Mestrado deve integralizar na USP, e como essas unidades são distribuídas entre disciplinas e dissertação?"
1848,"Quais são as principais funções do Comitê Consultivo da USP conforme estabelecido nos regulamentos?"
870,"Qual é o procedimento para um estudante de pós-graduação da USP que deseja proteger patentes ou direitos autorais relacionados ao seu trabalho de dissertação ou tese?"
2588,"Quem representa a FZEA junto ao Conselho de Pesquisa e Inovação da USP e como ocorre a substituição em caso de ausência?"
1737,"Quais são as principais áreas de atuação do Museu de Arqueologia e Etnologia da USP e como elas se manifestam na instituição?"
1499,"Qual é o prazo máximo para a realização do exame de qualificação após a inscrição para alunos de pós-graduação na USP?"
2392,"Como é constituída a Comissão de Pesquisa e Inovação da USP e qual é o mandato dos seus membros?"
917,"Quais são os idiomas permitidos para a ministração de disciplinas na USP, e existe alguma condição específica para as disciplinas obrigatórias serem ministradas em idiomas diferentes do Português?"
897,"Quais são as opções de idioma e formatos de citação e referência que podem ser utilizados na escrita de uma dissertação na USP?"
2442,"Quem é responsável pela chefia da Divisão de Apoio ao Ensino (DAE) na USP e como é feita a sua designação?"
2654,"Quais são os critérios para a eleição dos membros discentes da Comissão de Pós-Graduação (CPG) da USP e qual é a duração do seu mandato?"
987,"Qual é o número mínimo de produções científicas ou tecnológicas que um docente deve ter para ser recredenciado na USP, e quantas dessas devem ser em periódicos?"
89,"Quais são as responsabilidades dos Departamentos, Centros Interdepartamentais e Museus da USP em relação à pesquisa?"
1609,"Quais são as fontes de recursos adicionais para o Instituto de Estudos Avançados (IEA) da USP além de sua dotação orçamentária específica?"
894,"Quais são os critérios necessários para um docente obter o credenciamento pleno como orientador em um programa de pós-graduação stricto sensu na Universidade de São Paulo?"
945,"Quais são os requisitos necessários para se inscrever no Doutorado em Saúde Global e Sustentabilidade na USP e quais documentos são exigidos para a inscrição?"
1292,"Quais são os critérios de proficiência em língua estrangeira exigidos para candidatos ao programa de Mestrado Profissional na USP?"
111,"Quais são as normas fundamentais estabelecidas nos estatutos da Universidade de São Paulo para o provimento de cargo de professor catedrático e de livre docente?"
1507,"Quais são os idiomas permitidos para a redação do trabalho final do curso de doutorado ou doutorado direto na Universidade de São Paulo?"
2152,"Qual é o requisito mínimo de titulação para os membros das comissões julgadoras na USP, e em que circunstâncias um membro sem o título de doutor pode ser incluído?"
2277,"Qual é a nota mínima que um candidato deve obter na prova escrita para não ser eliminado em um concurso de duas fases na USP?" 
1523,"Quais são os critérios necessários para o credenciamento de orientadores externos à USP em programas de pós-graduação?"
738,"Quais são as prioridades estabelecidas pela USP para o preenchimento de vagas através do ENEM-USP, incluindo as políticas de ações afirmativas?"
2344,"Quais são as finalidades da Faculdade de Direito de Ribeirão Preto da Universidade de São Paulo conforme seu regimento?"
2401,"Quais são os membros que compõem a Congregação da Faculdade de Medicina Veterinária e Zootecnia (FMVZ) da USP?"
1900,"Quais são os Centros de Apoio do Instituto de Astronomia, Geofísica e Ciências Atmosféricas (IAG) da USP?"
520,"Quais são as responsabilidades do Comitê de Governança relacionadas ao gerenciamento de pesquisas científicas e ações de inovação na USP?"  
979,"Quais são os critérios de proficiência em língua estrangeira exigidos para candidatos ao programa de pós-graduação em Psiquiatria da Faculdade de Medicina da USP?"
987,"Qual é o critério de produção científica ou tecnológica necessário para o primeiro credenciamento de orientadores na USP, incluindo o número de unidades de produção e o tipo de publicações exigidas?"
738,"Quais são as prioridades estabelecidas pela USP para o preenchimento de vagas através do ENEM-USP, incluindo critérios de renda e escolaridade?"
1191,"Quantas unidades de crédito um aluno de Mestrado deve integralizar na USP, e como essas unidades são distribuídas entre disciplinas, créditos especiais e elaboração da dissertação?"
2367,"Como são feitas as reavaliações quinquenais das atividades docentes na USP e quem é responsável por apresentar as informações sobre o uso dessa avaliação à Congregação?"
2453,"Quais são os tipos de sessões da Congregação na USP e em quais circunstâncias cada tipo é realizado?"
606,"Quais são as competências delegadas aos Coordenadores dos Centros de Estudos da USP vinculados ao Gabinete do Reitor em relação aos procedimentos de licitação?"
1479,"Quais são os critérios para o credenciamento ou recredenciamento de um orientador na USP?"
1987,"Qual é o prazo dado para um particular apresentar defesa escrita e especificar as provas que pretenda produzir em um processo de responsabilização na USP para aplicação de sanções de impedimento para licitar e contratar com a Administração do Estado de São Paulo?"
504,"Qual é o objetivo do apoio concedido a pesquisadores indígenas da USP e sob a coordenação de qual pró-reitoria essa iniciativa é realizada?"
966,"Quais são os critérios mínimos para o credenciamento específico de orientadores de Mestrado e Doutorado na USP conforme a coleção Web of Science ou os estratos da CAPES?"
2470,"Quem são os membros obrigatórios do Conselho do Departamento na Universidade de São Paulo, conforme o estatuto?"
1482,"Qual é o prazo para o depósito do arquivo digital de uma tese ou dissertação por um pós-graduando na ESALQ?"
2243,"Quais são as responsabilidades da Comissão de Graduação (CG) da FAU-USP em relação à estrutura curricular e duração dos cursos de graduação?"
929,"Quantos créditos um pós-graduando da USP pode obter ao ser o primeiro autor de um artigo completo publicado em um periódico científico indexado internacionalmente?"
2008,"Quais são os objetivos da USP relacionados ao bem-estar social e saúde mental conforme suas diretrizes institucionais?"
1742,"Como são escolhidos o Presidente e o Vice-Presidente de cada comissão na USP, e qual é o procedimento para a eleição desses cargos?"
2610,"Quais são as provas e seus respectivos pesos no concurso de livre-docência da USP?"
2622,"Quem é responsável pela coordenação das pesquisas e inovação na Universidade de São Paulo?"
1930,"Qual é o objetivo do Programa USP de Incentivo a Centros de Pesquisa e Inovação Especiais (CEPIx) criado pela Universidade de São Paulo?"
63,"Como são organizadas as atribuições nas Unidades da USP que não têm condições de organizar uma Congregação?"
2614,"Quais são as principais responsabilidades da Comissão de Pós-Graduação (CPG) na Universidade de São Paulo?"
2638,"Como é regulamentado o funcionamento da Comissão de Inclusão e Pertencimento (CIP) na USP e quem aprova seu Regimento Interno?"
2635,"Qual é a duração do mandato dos representantes dos docentes, dos discentes e dos servidores técnicos e administrativos no CTA da USP?"
1907,"Quais são as responsabilidades da Comissão de Inclusão e Pertencimento (CIP) no Instituto de Química da Universidade de São Paulo?"
2656,"Qual é o mandato dos representantes titulares de cada Departamento na USP e é possível a recondução para esses cargos?"
2571,"Quais são os objetivos da Coordenadoria de Administração Geral do ICMC na Universidade de São Paulo?"
1179,"Quais são os critérios de pontuação mínima para a comprovação de proficiência em inglês nos programas de Mestrado, Doutorado e Doutorado Direto na USP?"
1270,"Qual é o prazo máximo para um aluno de mestrado da USP se inscrever para repetir o exame de qualificação após ser reprovado pela primeira vez?"
1844,"Quais são os cinco grandes temas abrangidos pelas linhas de pesquisa estratégicas do CCARBON para atingir seus objetivos?"
506,"Como e quando serão divulgados os resultados da eleição para composição de uma das bancas de heteroidentificação na USP em 2023?"
1862,"Quais são os critérios e pesos para as provas no concurso de Livre-Docência na USP, conforme o regulamento?"
638,"Qual departamento da Faculdade de Odontologia de Ribeirão Preto foi designado para receber um novo cargo de Professor Doutor pela Universidade de São Paulo em 2024?"
965,"Quais são os critérios de credenciamento para um orientador de mestrado no programa de Engenharia Elétrica da USP?"
2182,"Quem são os membros que compõem o Conselho Técnico-Administrativo (CTA) da ECA na USP e quais são as condições para a participação dos Presidentes das Comissões de Cultura e Extensão Universitária e de Pesquisa nas reuniões do CTA?"
686,"Qual é o prêmio recebido por um servidor da Universidade de São Paulo ao completar cinquenta anos de efetivo exercício?"
1487,"Quais são os critérios necessários para um aluno de mestrado ser transferido para o doutorado direto na USP?"
2554,"Qual é o papel do coorientador na orientação de alunos de pós-graduação na USP e quais são os requisitos mínimos para alguém ser credenciado como coorientador?"
937,"Qual é o prazo máximo para um aluno entregar a versão corrigida de sua dissertação ou tese, em formato digital, após o julgamento pela comissão julgadora na USP?"
2655,"Quais são as responsabilidades da Comissão de Pesquisa e Inovação (CPqI) na Universidade de São Paulo?"
519,"Quais são os critérios para a composição do Comitê de Governança da USP e qual é a duração do mandato de seus membros?"
2573,"Qual é o prazo de inscrição para o concurso de professor doutor na USP conforme a última alteração regulamentar?"
2383,"Quais são os critérios de qualificação exigidos para os servidores que dirigem o Departamento Hospitalar e as Divisões de Saúde Auditiva, Odontologia, Sindromologia e Apoio Hospitalar na USP, conforme a norma?"
1698,"Quais são as competências do Conselho Gestor dos campi da Universidade de São Paulo conforme a nova redação do artigo 27-C?"
1674,"Qual é a duração do mandato dos membros discentes no CoPI e é permitida a recondução?"
2131," Quais são os requisitos necessários para uma entidade se associar à Universidade de São Paulo (USP)?"
935,"Quais são os critérios e documentos necessários para o credenciamento de coorientadores no Programa de Pós-Graduação em Engenharia e Ciência de Materiais na USP?"
